NPI,SERVICE_AREA_STATE,COUNTY,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP,SPECIALTY,SERVICE_AREA_COVERAGE_PROVIDER_COUNT,MULTI_PROVIDER_AREA_FLAG,PROVIDER_COVERAGE_SHARE,SERVICE_AREA_PROVIDER_DENSITY_SCORE,SERVICE_AREA_ACCESS_LEVEL
1800000721,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000722,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000723,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000724,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000725,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000726,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000727,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000728,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000729,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000730,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000731,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000732,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000733,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000734,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000735,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000736,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000737,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000738,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000739,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000740,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000741,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000742,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000743,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000744,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000745,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000746,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000747,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000748,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000749,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000750,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000751,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000752,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000753,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000754,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000755,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000756,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000757,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000758,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000759,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000760,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000761,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000762,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000763,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000764,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000765,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000766,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000767,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000768,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000769,TX,Dallas,TX48201,TX48113-CAR,75250,Cardiology,60,1,0.016667,74.08,MODERATE COVERAGE
1800000770,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000771,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000772,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000773,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000774,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000775,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000776,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000777,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000778,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000779,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000780,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000781,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000782,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000783,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000784,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000785,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000786,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000787,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000788,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000789,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000790,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000791,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000792,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000793,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000794,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000795,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000796,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000797,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000798,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000799,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000800,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000801,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000802,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000803,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000804,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000805,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000806,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000807,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000808,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000809,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000810,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000811,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000812,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000813,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000814,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000815,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000816,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000817,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000818,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000819,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000820,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000821,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000822,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000823,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000824,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000825,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000826,TX,Dallas,TX48201,TX48113-END,75250,Endocrinology,57,1,0.017544,71.15,MODERATE COVERAGE
1800000827,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000828,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000829,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000830,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000831,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000832,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000833,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000834,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000835,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000836,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000837,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000838,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000839,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000840,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000841,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000842,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000843,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000844,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000845,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000846,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000847,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000848,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000849,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000850,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000851,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000852,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000853,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000854,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000855,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000856,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000857,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000858,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000859,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000860,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000861,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000862,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000863,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000864,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000865,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000866,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000867,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000868,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000869,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000870,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000871,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000872,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000873,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000874,TX,Dallas,TX48201,TX48113-PSY,75250,Psychiatry,48,1,0.020833,63.18,MODERATE COVERAGE
1800000875,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000876,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000877,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000878,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000879,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000880,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000881,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000882,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000883,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000884,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000885,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000886,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000887,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000888,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000889,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000890,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000891,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000892,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000893,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000894,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000895,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000896,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000897,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000898,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000899,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000900,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000901,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000902,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000903,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000904,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000905,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000906,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000907,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000908,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000909,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000910,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000911,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000912,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000913,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000914,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000915,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000916,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000917,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000918,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000919,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000920,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000921,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000922,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000923,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000924,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000925,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000926,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000927,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000928,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000929,TX,Dallas,TX48201,TX48113-PUL,75250,Pulmonary,55,1,0.018182,68.35,MODERATE COVERAGE
1800000930,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000931,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000932,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000933,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000934,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000935,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000936,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000937,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000938,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000939,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000940,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000941,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000942,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000943,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000944,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
1800000945,TX,Dallas,TX48201,TX48113-RHE,75250,Rheumatology,52,1,0.019231,65.68,MODERATE COVERAGE
