COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,ACCESS_GAP_LEVEL,UC05_KEY,COUNTY_NAME
48201,Texas,Cardiology,Heart Disease,67855,4,589,2064.6,16963.75,10823.136364,15071.056217,HIGH GAP,48201|Cardiology,Harris County
26163,Michigan,Rheumatology,Arthritis,7101,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
26077,Michigan,Pulmonary,Respiratory Disease,4804,2,893,1705.1,2402.0,4251.578947,5741.879972,MODERATE GAP,26077|Pulmonary,Kalamazoo County
37119,North Carolina,Cardiology,Heart Disease,1402,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37119|Cardiology,Mecklenburg County
37081,North Carolina,Rheumatology,Arthritis,2550,1,344,1335.0,2550.0,10453.0,13315.598761,LOW GAP,37081|Rheumatology,Guilford County
37067,North Carolina,Rheumatology,Arthritis,1529,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37067|Rheumatology,Forsyth County
48439,Texas,Pulmonary,Respiratory Disease,23416,3,2580,8907.2,7805.3333,4251.578947,5741.879972,HIGH GAP,48439|Pulmonary,Tarrant County
37067,North Carolina,Psychiatry,Mental Health Disorders,4609,1,736,1333.9,4609.0,3104.5,4291.159571,HIGH GAP,37067|Psychiatry,Forsyth County
37119,North Carolina,Cardiology,Heart Disease,2245,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37119|Cardiology,Mecklenburg County
48439,Texas,Endocrinology,Diabetes,1744,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48439|Endocrinology,Tarrant County
37051,North Carolina,Cardiology,Heart Disease,187333,2,474,1866.4,93666.5,10823.136364,15071.056217,CRITICAL GAP,37051|Cardiology,Cumberland County
48201,Texas,Endocrinology,Diabetes,17427,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48201|Endocrinology,Harris County
37051,North Carolina,Rheumatology,Arthritis,6513,1,365,896.0,6513.0,10453.0,13315.598761,MODERATE GAP,37051|Rheumatology,Cumberland County
37051,North Carolina,Endocrinology,Diabetes,564,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37051|Endocrinology,Cumberland County
37119,North Carolina,Psychiatry,Mental Health Disorders,2646,1,878,1420.6,2646.0,3104.5,4291.159571,MODERATE GAP,37119|Psychiatry,Mecklenburg County
48201,Texas,Pulmonary,Respiratory Disease,5132,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
26077,Michigan,Rheumatology,Arthritis,19157,2,593,2141.2,9578.5,10453.0,13315.598761,MODERATE GAP,26077|Rheumatology,Kalamazoo County
37119,North Carolina,Psychiatry,Mental Health Disorders,2519,1,76,278.8,2519.0,3104.5,4291.159571,MODERATE GAP,37119|Psychiatry,Mecklenburg County
37051,North Carolina,Psychiatry,Mental Health Disorders,1633,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37051|Psychiatry,Cumberland County
37081,North Carolina,Cardiology,Heart Disease,1187,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37081|Cardiology,Guilford County
48113,Texas,Pulmonary,Respiratory Disease,6970,1,886,2423.7,6970.0,4251.578947,5741.879972,HIGH GAP,48113|Pulmonary,Dallas County
26125,Michigan,Pulmonary,Respiratory Disease,1359,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
37183,North Carolina,Cardiology,Heart Disease,1817,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37183|Cardiology,Wake County
26099,Michigan,Rheumatology,Arthritis,30901,2,1367,5366.0,15450.5,10453.0,13315.598761,HIGH GAP,26099|Rheumatology,Macomb County
48439,Texas,Endocrinology,Diabetes,7152,2,744,1327.2,3576.0,18070.0,22988.768287,LOW GAP,48439|Endocrinology,Tarrant County
37051,North Carolina,Cardiology,Heart Disease,87868,1,898,2673.7,87868.0,10823.136364,15071.056217,CRITICAL GAP,37051|Cardiology,Cumberland County
48201,Texas,Pulmonary,Respiratory Disease,159888,4,2858,7958.1,39972.0,4251.578947,5741.879972,CRITICAL GAP,48201|Pulmonary,Harris County
48085,Texas,Endocrinology,Diabetes,344814,2,616,2539.8,172407.0,18070.0,22988.768287,CRITICAL GAP,48085|Endocrinology,Collin County
48201,Texas,Cardiology,Heart Disease,15623,4,3495,13407.7,3905.75,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
26099,Michigan,Rheumatology,Arthritis,4478,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26099|Rheumatology,Macomb County
37051,North Carolina,Psychiatry,Mental Health Disorders,9706,3,2121,3608.9,3235.3333,3104.5,4291.159571,HIGH GAP,37051|Psychiatry,Cumberland County
48085,Texas,Cardiology,Heart Disease,1797,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48085|Cardiology,Collin County
26049,Michigan,Rheumatology,Arthritis,93036,1,585,1926.5,93036.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37119,North Carolina,Endocrinology,Diabetes,3292,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
37183,North Carolina,Cardiology,Heart Disease,2755,1,212,889.4,2755.0,10823.136364,15071.056217,LOW GAP,37183|Cardiology,Wake County
37119,North Carolina,Cardiology,Heart Disease,18964,1,661,2153.9,18964.0,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
48113,Texas,Endocrinology,Diabetes,10262,1,135,309.6,10262.0,18070.0,22988.768287,MODERATE GAP,48113|Endocrinology,Dallas County
48201,Texas,Pulmonary,Respiratory Disease,10867,2,316,995.6,5433.5,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
48439,Texas,Pulmonary,Respiratory Disease,4480,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
48439,Texas,Pulmonary,Respiratory Disease,4048,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
48085,Texas,Cardiology,Heart Disease,21111,1,85,190.2,21111.0,10823.136364,15071.056217,HIGH GAP,48085|Cardiology,Collin County
37067,North Carolina,Psychiatry,Mental Health Disorders,15905,3,2484,7590.5,5301.6667,3104.5,4291.159571,HIGH GAP,37067|Psychiatry,Forsyth County
26099,Michigan,Pulmonary,Respiratory Disease,2472,1,891,2688.8,2472.0,4251.578947,5741.879972,MODERATE GAP,26099|Pulmonary,Macomb County
37067,North Carolina,Psychiatry,Mental Health Disorders,2759,1,570,2540.8,2759.0,3104.5,4291.159571,MODERATE GAP,37067|Psychiatry,Forsyth County
48113,Texas,Pulmonary,Respiratory Disease,6245,1,208,601.4,6245.0,4251.578947,5741.879972,HIGH GAP,48113|Pulmonary,Dallas County
26049,Michigan,Rheumatology,Arthritis,13994,1,59,148.6,13994.0,10453.0,13315.598761,HIGH GAP,26049|Rheumatology,Genesee County
37081,North Carolina,Endocrinology,Diabetes,22871,2,205,323.2,11435.5,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
37051,North Carolina,Endocrinology,Diabetes,14352,1,308,1283.2,14352.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
26125,Michigan,Psychiatry,Mental Health Disorders,8748,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26125|Psychiatry,Oakland County
48113,Texas,Pulmonary,Respiratory Disease,641,1,773,3126.9,641.0,4251.578947,5741.879972,LOW GAP,48113|Pulmonary,Dallas County
37051,North Carolina,Rheumatology,Arthritis,9742,1,590,1963.3,9742.0,10453.0,13315.598761,MODERATE GAP,37051|Rheumatology,Cumberland County
48113,Texas,Pulmonary,Respiratory Disease,7910,2,1439,3811.0,3955.0,4251.578947,5741.879972,MODERATE GAP,48113|Pulmonary,Dallas County
37081,North Carolina,Psychiatry,Mental Health Disorders,6716,2,425,1413.1,3358.0,3104.5,4291.159571,HIGH GAP,37081|Psychiatry,Guilford County
48113,Texas,Pulmonary,Respiratory Disease,3536,3,1158,4470.7,1178.6667,4251.578947,5741.879972,LOW GAP,48113|Pulmonary,Dallas County
37051,North Carolina,Rheumatology,Arthritis,1502,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37051|Rheumatology,Cumberland County
26049,Michigan,Rheumatology,Arthritis,64582,3,771,3394.4,21527.3333,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37067,North Carolina,Cardiology,Heart Disease,4622,1,545,1284.0,4622.0,10823.136364,15071.056217,LOW GAP,37067|Cardiology,Forsyth County
48085,Texas,Endocrinology,Diabetes,212031,2,161,499.7,106015.5,18070.0,22988.768287,CRITICAL GAP,48085|Endocrinology,Collin County
48029,Texas,Pulmonary,Respiratory Disease,888,1,194,754.6,888.0,4251.578947,5741.879972,LOW GAP,48029|Pulmonary,Bexar County
26125,Michigan,Psychiatry,Mental Health Disorders,5505,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26125|Psychiatry,Oakland County
37051,North Carolina,Psychiatry,Mental Health Disorders,1237,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37051|Psychiatry,Cumberland County
48029,Texas,Endocrinology,Diabetes,7411,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48029|Endocrinology,Bexar County
48029,Texas,Endocrinology,Diabetes,5597,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48029|Endocrinology,Bexar County
37183,North Carolina,Cardiology,Heart Disease,3657,2,214,345.9,1828.5,10823.136364,15071.056217,LOW GAP,37183|Cardiology,Wake County
37119,North Carolina,Cardiology,Heart Disease,3879,1,252,491.9,3879.0,10823.136364,15071.056217,LOW GAP,37119|Cardiology,Mecklenburg County
37081,North Carolina,Cardiology,Heart Disease,70070,1,586,1794.9,70070.0,10823.136364,15071.056217,CRITICAL GAP,37081|Cardiology,Guilford County
37051,North Carolina,Rheumatology,Arthritis,8252,1,445,945.6,8252.0,10453.0,13315.598761,MODERATE GAP,37051|Rheumatology,Cumberland County
26099,Michigan,Psychiatry,Mental Health Disorders,5615,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26099|Psychiatry,Macomb County
37081,North Carolina,Psychiatry,Mental Health Disorders,1976,1,602,1801.8,1976.0,3104.5,4291.159571,MODERATE GAP,37081|Psychiatry,Guilford County
37119,North Carolina,Cardiology,Heart Disease,20398,1,260,823.6,20398.0,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37067,North Carolina,Rheumatology,Arthritis,33462,2,1562,6304.8,16731.0,10453.0,13315.598761,HIGH GAP,37067|Rheumatology,Forsyth County
37081,North Carolina,Endocrinology,Diabetes,46485,1,131,334.7,46485.0,18070.0,22988.768287,CRITICAL GAP,37081|Endocrinology,Guilford County
37081,North Carolina,Cardiology,Heart Disease,10692,1,524,1966.6,10692.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
37183,North Carolina,Endocrinology,Diabetes,23438,1,698,2509.0,23438.0,18070.0,22988.768287,HIGH GAP,37183|Endocrinology,Wake County
26049,Michigan,Rheumatology,Arthritis,1830,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26049|Rheumatology,Genesee County
48029,Texas,Cardiology,Heart Disease,40920,2,560,1451.8,20460.0,10823.136364,15071.056217,HIGH GAP,48029|Cardiology,Bexar County
26163,Michigan,Rheumatology,Arthritis,6484,1,350,649.0,6484.0,10453.0,13315.598761,MODERATE GAP,26163|Rheumatology,Wayne County
37051,North Carolina,Endocrinology,Diabetes,7306,1,462,1773.2,7306.0,18070.0,22988.768287,LOW GAP,37051|Endocrinology,Cumberland County
37183,North Carolina,Endocrinology,Diabetes,2226,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37183|Endocrinology,Wake County
48439,Texas,Cardiology,Heart Disease,2412,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48439|Cardiology,Tarrant County
37051,North Carolina,Psychiatry,Mental Health Disorders,5605,1,156,500.1,5605.0,3104.5,4291.159571,HIGH GAP,37051|Psychiatry,Cumberland County
26077,Michigan,Rheumatology,Arthritis,6143,2,395,1331.2,3071.5,10453.0,13315.598761,LOW GAP,26077|Rheumatology,Kalamazoo County
37081,North Carolina,Cardiology,Heart Disease,15132,1,135,467.8,15132.0,10823.136364,15071.056217,HIGH GAP,37081|Cardiology,Guilford County
37067,North Carolina,Rheumatology,Arthritis,2605,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37067|Rheumatology,Forsyth County
37081,North Carolina,Endocrinology,Diabetes,151648,1,747,2204.0,151648.0,18070.0,22988.768287,CRITICAL GAP,37081|Endocrinology,Guilford County
37067,North Carolina,Endocrinology,Diabetes,68622,4,3445,8131.0,17155.5,18070.0,22988.768287,MODERATE GAP,37067|Endocrinology,Forsyth County
37051,North Carolina,Psychiatry,Mental Health Disorders,28573,1,177,364.7,28573.0,3104.5,4291.159571,CRITICAL GAP,37051|Psychiatry,Cumberland County
37067,North Carolina,Cardiology,Heart Disease,18057,2,1785,3543.8,9028.5,10823.136364,15071.056217,MODERATE GAP,37067|Cardiology,Forsyth County
48439,Texas,Cardiology,Heart Disease,5411,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48439|Cardiology,Tarrant County
37067,North Carolina,Cardiology,Heart Disease,459,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37067|Cardiology,Forsyth County
37119,North Carolina,Cardiology,Heart Disease,43288,3,1889,8356.5,14429.3333,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37067,North Carolina,Cardiology,Heart Disease,4370,1,92,346.1,4370.0,10823.136364,15071.056217,LOW GAP,37067|Cardiology,Forsyth County
37067,North Carolina,Rheumatology,Arthritis,17677,1,900,1957.6,17677.0,10453.0,13315.598761,HIGH GAP,37067|Rheumatology,Forsyth County
48439,Texas,Pulmonary,Respiratory Disease,2360,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
48113,Texas,Endocrinology,Diabetes,34554,1,93,235.0,34554.0,18070.0,22988.768287,HIGH GAP,48113|Endocrinology,Dallas County
37081,North Carolina,Rheumatology,Arthritis,5169,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37081|Rheumatology,Guilford County
26077,Michigan,Pulmonary,Respiratory Disease,413,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26077|Pulmonary,Kalamazoo County
26077,Michigan,Psychiatry,Mental Health Disorders,6598,2,265,447.8,3299.0,3104.5,4291.159571,HIGH GAP,26077|Psychiatry,Kalamazoo County
37183,North Carolina,Cardiology,Heart Disease,16465,1,558,2340.5,16465.0,10823.136364,15071.056217,HIGH GAP,37183|Cardiology,Wake County
48029,Texas,Pulmonary,Respiratory Disease,3050,1,673,1074.4,3050.0,4251.578947,5741.879972,MODERATE GAP,48029|Pulmonary,Bexar County
26163,Michigan,Pulmonary,Respiratory Disease,4764,2,563,1290.6,2382.0,4251.578947,5741.879972,MODERATE GAP,26163|Pulmonary,Wayne County
37081,North Carolina,Rheumatology,Arthritis,2634,1,114,318.3,2634.0,10453.0,13315.598761,LOW GAP,37081|Rheumatology,Guilford County
26125,Michigan,Pulmonary,Respiratory Disease,11175,2,509,1943.6,5587.5,4251.578947,5741.879972,HIGH GAP,26125|Pulmonary,Oakland County
37183,North Carolina,Psychiatry,Mental Health Disorders,2196,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
48201,Texas,Pulmonary,Respiratory Disease,6525,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48201|Pulmonary,Harris County
37067,North Carolina,Psychiatry,Mental Health Disorders,1954,1,394,1225.1,1954.0,3104.5,4291.159571,MODERATE GAP,37067|Psychiatry,Forsyth County
26099,Michigan,Pulmonary,Respiratory Disease,3315,1,535,2233.5,3315.0,4251.578947,5741.879972,MODERATE GAP,26099|Pulmonary,Macomb County
48113,Texas,Cardiology,Heart Disease,28231,1,174,691.5,28231.0,10823.136364,15071.056217,CRITICAL GAP,48113|Cardiology,Dallas County
26099,Michigan,Rheumatology,Arthritis,18087,2,1211,2834.8,9043.5,10453.0,13315.598761,MODERATE GAP,26099|Rheumatology,Macomb County
37119,North Carolina,Cardiology,Heart Disease,3197,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37119|Cardiology,Mecklenburg County
37051,North Carolina,Psychiatry,Mental Health Disorders,5733,1,751,2367.5,5733.0,3104.5,4291.159571,HIGH GAP,37051|Psychiatry,Cumberland County
37051,North Carolina,Endocrinology,Diabetes,5863,1,562,2014.0,5863.0,18070.0,22988.768287,LOW GAP,37051|Endocrinology,Cumberland County
48085,Texas,Pulmonary,Respiratory Disease,6238,1,775,2492.3,6238.0,4251.578947,5741.879972,HIGH GAP,48085|Pulmonary,Collin County
48439,Texas,Endocrinology,Diabetes,10384,1,322,831.5,10384.0,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
48439,Texas,Endocrinology,Diabetes,30821,3,2073,8207.9,10273.6667,18070.0,22988.768287,MODERATE GAP,48439|Endocrinology,Tarrant County
37183,North Carolina,Psychiatry,Mental Health Disorders,1193,1,758,2797.6,1193.0,3104.5,4291.159571,LOW GAP,37183|Psychiatry,Wake County
48085,Texas,Endocrinology,Diabetes,1686,1,429,1841.3,1686.0,18070.0,22988.768287,LOW GAP,48085|Endocrinology,Collin County
26099,Michigan,Psychiatry,Mental Health Disorders,3041,1,419,1145.9,3041.0,3104.5,4291.159571,MODERATE GAP,26099|Psychiatry,Macomb County
48113,Texas,Cardiology,Heart Disease,8539,1,734,2676.3,8539.0,10823.136364,15071.056217,MODERATE GAP,48113|Cardiology,Dallas County
37081,North Carolina,Cardiology,Heart Disease,20221,2,1039,2218.5,10110.5,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
37081,North Carolina,Psychiatry,Mental Health Disorders,14399,3,1454,4250.9,4799.6667,3104.5,4291.159571,HIGH GAP,37081|Psychiatry,Guilford County
26099,Michigan,Rheumatology,Arthritis,32633,4,1121,4063.2,8158.25,10453.0,13315.598761,MODERATE GAP,26099|Rheumatology,Macomb County
26049,Michigan,Psychiatry,Mental Health Disorders,218,1,196,592.0,218.0,3104.5,4291.159571,LOW GAP,26049|Psychiatry,Genesee County
37081,North Carolina,Cardiology,Heart Disease,9508,1,605,1133.3,9508.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
26125,Michigan,Pulmonary,Respiratory Disease,2961,1,132,303.4,2961.0,4251.578947,5741.879972,MODERATE GAP,26125|Pulmonary,Oakland County
48085,Texas,Cardiology,Heart Disease,1714,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48085|Cardiology,Collin County
26125,Michigan,Rheumatology,Arthritis,4385,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26125|Rheumatology,Oakland County
26077,Michigan,Pulmonary,Respiratory Disease,8424,1,615,2489.2,8424.0,4251.578947,5741.879972,HIGH GAP,26077|Pulmonary,Kalamazoo County
48439,Texas,Endocrinology,Diabetes,4335,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48439|Endocrinology,Tarrant County
48029,Texas,Pulmonary,Respiratory Disease,3275,2,1798,3905.0,1637.5,4251.578947,5741.879972,LOW GAP,48029|Pulmonary,Bexar County
37051,North Carolina,Endocrinology,Diabetes,2176,1,429,1058.3,2176.0,18070.0,22988.768287,LOW GAP,37051|Endocrinology,Cumberland County
48201,Texas,Pulmonary,Respiratory Disease,48869,9,7764,15242.8,5429.8889,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
48029,Texas,Endocrinology,Diabetes,5377,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48029|Endocrinology,Bexar County
37051,North Carolina,Psychiatry,Mental Health Disorders,1884,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37051|Psychiatry,Cumberland County
26125,Michigan,Pulmonary,Respiratory Disease,57373,4,3341,6753.8,14343.25,4251.578947,5741.879972,CRITICAL GAP,26125|Pulmonary,Oakland County
37067,North Carolina,Rheumatology,Arthritis,2903,1,724,2169.5,2903.0,10453.0,13315.598761,LOW GAP,37067|Rheumatology,Forsyth County
37067,North Carolina,Rheumatology,Arthritis,2034,2,887,3007.6,1017.0,10453.0,13315.598761,LOW GAP,37067|Rheumatology,Forsyth County
26099,Michigan,Rheumatology,Arthritis,956,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26099|Rheumatology,Macomb County
37081,North Carolina,Cardiology,Heart Disease,1171,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37081|Cardiology,Guilford County
37119,North Carolina,Cardiology,Heart Disease,17531,2,1131,2039.8,8765.5,10823.136364,15071.056217,MODERATE GAP,37119|Cardiology,Mecklenburg County
37119,North Carolina,Cardiology,Heart Disease,36344,1,562,1068.6,36344.0,10823.136364,15071.056217,CRITICAL GAP,37119|Cardiology,Mecklenburg County
26077,Michigan,Rheumatology,Arthritis,3379,1,661,1161.8,3379.0,10453.0,13315.598761,LOW GAP,26077|Rheumatology,Kalamazoo County
26125,Michigan,Pulmonary,Respiratory Disease,4450,2,328,1053.4,2225.0,4251.578947,5741.879972,MODERATE GAP,26125|Pulmonary,Oakland County
26049,Michigan,Psychiatry,Mental Health Disorders,1871,1,535,1514.6,1871.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
26049,Michigan,Rheumatology,Arthritis,52724,1,864,2810.7,52724.0,10453.0,13315.598761,CRITICAL GAP,26049|Rheumatology,Genesee County
37081,North Carolina,Cardiology,Heart Disease,8352,1,642,2617.4,8352.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
37081,North Carolina,Cardiology,Heart Disease,1555,1,428,1071.3,1555.0,10823.136364,15071.056217,LOW GAP,37081|Cardiology,Guilford County
48439,Texas,Pulmonary,Respiratory Disease,1762,1,221,947.8,1762.0,4251.578947,5741.879972,LOW GAP,48439|Pulmonary,Tarrant County
48201,Texas,Pulmonary,Respiratory Disease,29596,4,875,2957.9,7399.0,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
48085,Texas,Cardiology,Heart Disease,63723,1,765,1745.0,63723.0,10823.136364,15071.056217,CRITICAL GAP,48085|Cardiology,Collin County
48113,Texas,Pulmonary,Respiratory Disease,3866,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
37067,North Carolina,Cardiology,Heart Disease,16245,2,1490,5568.0,8122.5,10823.136364,15071.056217,MODERATE GAP,37067|Cardiology,Forsyth County
26163,Michigan,Psychiatry,Mental Health Disorders,2026,3,467,1165.4,675.3333,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
48201,Texas,Endocrinology,Diabetes,12909,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48201|Endocrinology,Harris County
